pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,P,0.1568627450980392,0.12509534706331046,0.13245389689056403,30.48,0.5,0.01,2,100,0.3,0.1,1.0,0.5,0.8
RawPixels,P,0.13725490196078433,0.10801963993453356,0.11437373640127081,30.11,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.1392980541916712,0.1474920573794166,30.25,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13555555555555554,0.14352941176470588,30.22,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09322493224932249,0.09870875179340027,30.42,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.14074074074074075,0.14901960784313725,30.4,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13568670711527855,0.14366827812205962,30.44,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.8
RawPixels,P,0.09803921568627451,0.07599858607281725,0.08046909113592414,30.41,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.6
RawPixels,P,0.13725490196078433,0.10801963993453356,0.11437373640127081,30.37,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.7
RawPixels,P,0.09803921568627451,0.0789855072463768,0.08363171355498719,30.31,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.180999180999181,0.19164619164619162,61.87,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.6
RawPixels,P,0.29411764705882354,0.28703703703703703,0.28921568627450983,61.55,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.7
RawPixels,P,0.27450980392156865,0.23877068557919623,0.24746842644214356,61.99,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.8
RawPixels,P,0.19607843137254902,0.1574074074074074,0.16666666666666666,61.77,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.6
RawPixels,P,0.2549019607843137,0.20370370370370372,0.21568627450980393,62.2,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.7
RawPixels,P,0.2549019607843137,0.19863945578231293,0.21032412965186073,62.06,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.18074255405956752,0.19137446900424795,62.12,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.6
RawPixels,P,0.21568627450980393,0.17862838915470491,0.18913594145792287,61.44,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.18494897959183673,0.195828331332533,62.12,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.8
RawPixels,P,0.1568627450980392,0.12429990966576332,0.13161166905786706,61.35,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.1552818215752146,0.16441604637375667,61.74,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,61.83,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.8
RawPixels,P,0.21568627450980393,0.180999180999181,0.19164619164619162,55.79,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.6
RawPixels,P,0.29411764705882354,0.27442123094297005,0.2803334772644236,55.78,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.7
RawPixels,P,0.27450980392156865,0.23877068557919623,0.24746842644214356,56.03,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.8
RawPixels,P,0.17647058823529413,0.1408398364920104,0.14912453275624632,56.19,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.15713196033562166,0.16637501682595232,56.08,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,56.26,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.8
RawPixels,P,0.19607843137254902,0.1626984126984127,0.17226890756302518,56.65,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.6
RawPixels,P,0.21568627450980393,0.17849334128403896,0.18899294959486476,55.87,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.18560606060606064,0.196524064171123,56.05,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.8
RawPixels,P,0.13725490196078433,0.10894660894660894,0.11535523300229181,55.83,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.6
RawPixels,P,0.17647058823529413,0.1408398364920104,0.14912453275624632,56.25,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.17647058823529413,0.1868512110726644,56.02,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09225874867444327,0.09768573389058698,14.63,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.6
RawPixels,P,0.13725490196078433,0.10453216374269007,0.11068111455108358,14.95,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.7
RawPixels,P,0.17647058823529413,0.13997113997113997,0.14820473644003054,15.13,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.8
RawPixels,P,0.0196078431372549,0.014184397163120567,0.015018773466833541,14.79,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.6
RawPixels,P,0.0784313725490196,0.05921985815602837,0.06270337922403003,14.61,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.7
RawPixels,P,0.09803921568627451,0.07599858607281725,0.08046909113592414,15.17,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.8
RawPixels,P,0.058823529411764705,0.045035460992907804,0.04768460575719649,14.98,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.6
RawPixels,P,0.0784313725490196,0.05921985815602837,0.06270337922403003,15.0,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.7
RawPixels,P,0.11764705882352941,0.09007092198581561,0.09536921151439298,15.19,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.8
RawPixels,P,0.0,0.0,0.0,14.74,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.6
RawPixels,P,0.0196078431372549,0.015503875968992248,0.016415868673050615,15.24,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.7
RawPixels,P,0.058823529411764705,0.046159267089499655,0.048874518094764334,15.27,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.8
RawPixels,P,0.09803921568627451,0.07588652482269503,0.08035043804755945,13.91,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.6
RawPixels,P,0.09803921568627451,0.07264957264957266,0.07692307692307691,14.0,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.7
RawPixels,P,0.13725490196078433,0.10673758865248227,0.1130162703379224,14.38,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.8
RawPixels,P,0.0196078431372549,0.014184397163120567,0.015018773466833541,14.19,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.6
RawPixels,P,0.0392156862745098,0.03068783068783069,0.03249299719887955,14.3,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.7
RawPixels,P,0.0784313725490196,0.06137566137566138,0.0649859943977591,14.4,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.8
RawPixels,P,0.0392156862745098,0.030752916224814422,0.032561911296862325,14.22,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.6
RawPixels,P,0.0784313725490196,0.05921985815602837,0.06270337922403003,14.23,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.7
RawPixels,P,0.09803921568627451,0.07599858607281725,0.08046909113592414,14.76,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.8
RawPixels,P,0.0,0.0,0.0,14.35,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.6
RawPixels,P,0.0,0.0,0.0,14.05,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.7
RawPixels,P,0.0392156862745098,0.03068783068783069,0.03249299719887955,14.32,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.8
RawPixels,P,0.19607843137254902,0.15713196033562166,0.16637501682595232,32.67,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.6
RawPixels,P,0.2549019607843137,0.20603211907559735,0.21815165549180893,32.74,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.7
RawPixels,P,0.23529411764705882,0.18754925137903858,0.19858156028368795,32.78,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.8
RawPixels,P,0.11764705882352941,0.09347826086956522,0.09897698209718668,32.5,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.6
RawPixels,P,0.19607843137254902,0.15350877192982457,0.16253869969040247,32.34,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.7
