pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,N,0.5294117647058824,0.43333333333333335,0.4470588235294118,12.54,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.6
RawPixels,N,0.5882352941176471,0.5432835820895523,0.55171202809482,12.71,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5588235294117647,0.5674740484429066,12.88,0.5,0.01,4,50,0.3,0.1,1.0,0.5,0.8
RawPixels,N,0.49019607843137253,0.32894736842105265,0.34829721362229105,12.5,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.6
RawPixels,N,0.45098039215686275,0.3108108108108108,0.32909379968203495,12.54,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.7
RawPixels,N,0.5294117647058824,0.43333333333333335,0.4470588235294118,12.47,0.5,0.01,4,50,0.3,0.1,5.0,0.5,0.8
RawPixels,N,0.49019607843137253,0.36003861003861004,0.37701567113331824,12.94,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.6
RawPixels,N,0.5098039215686274,0.4207178555202181,0.4340807654274795,12.91,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.7
RawPixels,N,0.5686274509803921,0.49910714285714286,0.5100840336134455,12.69,0.5,0.01,4,50,0.3,1.0,1.0,0.5,0.8
RawPixels,N,0.49019607843137253,0.32894736842105265,0.34829721362229105,12.92,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.6
RawPixels,N,0.49019607843137253,0.32894736842105265,0.34829721362229105,12.68,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.7
RawPixels,N,0.47058823529411764,0.32,0.33882352941176475,12.52,0.5,0.01,4,50,0.3,1.0,5.0,0.5,0.8
RawPixels,N,0.5882352941176471,0.5546777546777547,0.5618686559863031,24.93,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.6
RawPixels,N,0.6078431372549019,0.5887096774193548,0.5939278937381404,24.94,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5887096774193548,0.5939278937381404,25.19,0.5,0.01,4,100,0.1,0.1,1.0,0.5,0.8
RawPixels,N,0.5686274509803921,0.5277777777777778,0.5359477124183007,24.97,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.6
RawPixels,N,0.5882352941176471,0.5546777546777547,0.5618686559863031,24.77,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5805921052631579,0.5868808049535603,24.87,0.5,0.01,4,100,0.1,0.1,5.0,0.5,0.8
RawPixels,N,0.5686274509803921,0.5277777777777778,0.5359477124183007,25.01,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.6
RawPixels,N,0.5882352941176471,0.5546777546777547,0.5618686559863031,24.45,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.7
RawPixels,N,0.5882352941176471,0.5641025641025641,0.5701357466063348,24.74,0.5,0.01,4,100,0.1,1.0,1.0,0.5,0.8
RawPixels,N,0.5294117647058824,0.4092664092664092,0.42493754258460137,24.26,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.6
RawPixels,N,0.5686274509803921,0.5277777777777778,0.5359477124183007,24.54,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.7
RawPixels,N,0.6078431372549019,0.5805921052631579,0.5868808049535603,24.79,0.5,0.01,4,100,0.1,1.0,5.0,0.5,0.8
RawPixels,N,0.5882352941176471,0.5546777546777547,0.5618686559863031,22.82,0.5,0.01,4,100,0.3,0.1,1.0,0.5,0.6
