pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
RawPixels,K,0.5490196078431373,0.5346712907688517,0.5393845752525809,29.95,0.5,0.01,2,100,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,30.39,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3672312556458898,0.3814801530368244,30.54,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,30.57,0.5,0.01,2,100,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.45098039215686275,0.38275193798449614,0.3979138166894665,30.01,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.47058823529411764,0.44286999550157446,0.45034532031436053,30.37,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.5294117647058824,0.5058459156020132,0.5131925941108151,30.34,0.5,0.01,2,100,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724358974358974,0.2884615384615385,30.28,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.37254901960784315,0.28952991452991456,0.30656108597285064,30.76,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,30.0,0.5,0.01,2,100,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.5882352941176471,0.5955798587377535,0.5931808129950544,61.95,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,62.02,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,61.96,0.5,0.01,2,150,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.49019607843137253,0.45959595959595956,0.4670231729055258,61.34,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5042735042735043,0.5059254471019177,61.28,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,61.73,0.5,0.01,2,150,0.1,0.1,5.0,0.5,0.8
RawPixels,K,0.5490196078431373,0.5519612985953255,0.5508161648992522,61.47,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,61.63,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,61.76,0.5,0.01,2,150,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.4117647058823529,0.35097109304426377,0.36426351028216164,61.25,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.45098039215686275,0.42777777777777776,0.43333333333333335,61.71,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.7
RawPixels,K,0.5098039215686274,0.47380952380952385,0.4840336134453781,61.69,0.5,0.01,2,150,0.1,1.0,5.0,0.5,0.8
RawPixels,K,0.6078431372549019,0.6123713684689295,0.6109600585927702,55.98,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.5490196078431373,0.5457572882364979,0.5471701210483636,56.14,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,56.55,0.5,0.01,2,150,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.4427350427350427,0.44917043740573154,55.82,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5042735042735043,0.5059254471019177,55.87,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,56.26,0.5,0.01,2,150,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.49019607843137253,0.45959595959595956,0.4670231729055258,56.52,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5015569226095542,0.504322303083913,56.55,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,56.3,0.5,0.01,2,150,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.4117647058823529,0.35097109304426377,0.36426351028216164,56.1,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3914395026303204,0.4006245252763946,56.0,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.49019607843137253,0.4577235772357724,0.4670014347202296,56.67,0.5,0.01,2,150,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,14.52,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.39215686274509803,0.3344202898550725,0.3467391304347826,14.5,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.43137254901960786,0.37018129871221195,0.38542072151227674,14.94,0.5,0.01,3,50,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,14.54,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25854700854700857,0.2737556561085973,14.54,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,14.42,0.5,0.01,3,50,0.1,0.1,5.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,14.45,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25886143931256717,0.27408858280154164,14.52,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.39215686274509803,0.3344202898550725,0.3467391304347826,14.55,0.5,0.01,3,50,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,14.44,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.3137254901960784,0.24144144144144145,0.25564387917329096,14.38,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.7
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,14.61,0.5,0.01,3,50,0.1,1.0,5.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,14.02,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.3333333333333333,0.25886143931256717,0.27408858280154164,13.91,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.4117647058823529,0.3521786492374728,0.3659746251441753,13.98,0.5,0.01,3,50,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.27450980392156865,0.21016827783745076,0.22253111771024198,13.81,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,13.88,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.35294117647058826,0.2724668814894379,0.2884943451064636,13.93,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,13.76,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.35294117647058826,0.27279279279279284,0.2888394276629571,13.8,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.37254901960784315,0.28952991452991456,0.30656108597285064,13.98,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.23529411764705882,0.173202614379085,0.18339100346020762,13.86,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.29411764705882354,0.22344322344322345,0.2365869424692954,13.79,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.3137254901960784,0.24131757966344433,0.25551273140835284,13.9,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.5294117647058824,0.5239234449760765,0.5253307064452575,31.96,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,32.27,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5619472315124489,0.5643124139287822,32.57,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.39215686274509803,0.3057617532697066,0.32374773875616,32.46,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3672312556458898,0.3814801530368244,32.64,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.49019607843137253,0.45793650793650803,0.4672268907563025,32.67,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.42287581699346405,0.43391003460207617,32.23,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.49191015702643615,0.4973166368515206,32.65,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5346712907688517,0.5393845752525809,33.05,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724358974358974,0.2884615384615385,32.54,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.39215686274509803,0.3060283687943262,0.3240300375469337,32.35,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,32.93,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.8
RawPixels,K,0.47058823529411764,0.44425537278628596,0.45078019863645974,30.61,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.519100782258677,0.5228981544771019,30.66,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5346712907688517,0.5393845752525809,30.71,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.8
RawPixels,K,0.37254901960784315,0.2893617021276596,0.30638297872340425,30.15,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.6
RawPixels,K,0.43137254901960786,0.3672312556458898,0.3814801530368244,30.53,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,30.58,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.8
RawPixels,K,0.45098039215686275,0.38275193798449614,0.3979138166894665,30.12,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.6
RawPixels,K,0.47058823529411764,0.44286999550157446,0.45034532031436053,29.83,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.7
RawPixels,K,0.5294117647058824,0.5058459156020132,0.5131925941108151,30.55,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.8
RawPixels,K,0.35294117647058826,0.2724358974358974,0.2884615384615385,30.12,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.6
RawPixels,K,0.37254901960784315,0.28952991452991456,0.30656108597285064,30.07,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.7
RawPixels,K,0.47058823529411764,0.42364040181755197,0.43617652452508604,30.75,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.8
RawPixels,K,0.5882352941176471,0.5955798587377535,0.5931808129950544,61.54,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.6
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,61.29,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.7
RawPixels,K,0.5686274509803921,0.5623745819397993,0.5647649026165651,62.66,0.5,0.01,3,150,0.1,0.1,1.0,0.5,0.8
RawPixels,K,0.49019607843137253,0.45959595959595956,0.4670231729055258,61.74,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.6
RawPixels,K,0.5098039215686274,0.5042735042735043,0.5059254471019177,61.52,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.7
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,62.44,0.5,0.01,3,150,0.1,0.1,5.0,0.5,0.8
RawPixels,K,0.5490196078431373,0.5519612985953255,0.5508161648992522,61.09,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.6
RawPixels,K,0.5294117647058824,0.5184111281672258,0.5221679324979182,61.89,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.7
RawPixels,K,0.5490196078431373,0.5348484848484848,0.539572192513369,62.15,0.5,0.01,3,150,0.1,1.0,1.0,0.5,0.8
RawPixels,K,0.4117647058823529,0.35097109304426377,0.36426351028216164,61.32,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.6
RawPixels,K,0.45098039215686275,0.42777777777777776,0.43333333333333335,61.4,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.7
RawPixels,K,0.5098039215686274,0.47380952380952385,0.4840336134453781,62.25,0.5,0.01,3,150,0.1,1.0,5.0,0.5,0.8
