pipeline,nutrient,accuracy,macro_f1,weighted_f1,duration_s,colsample_bytree,learning_rate,max_depth,n_estimators,rate_drop,reg_alpha,reg_lambda,skip_drop,subsample
Preprocessed,K,0.5098039215686274,0.4088793412101683,0.4329310671637076,6.98,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.7
Preprocessed,K,0.5098039215686274,0.40354609929078017,0.42728410513141424,7.25,0.5,0.01,3,50,0.3,0.1,5.0,0.5,0.8
Preprocessed,K,0.43137254901960786,0.35185185185185186,0.37254901960784315,7.36,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.6
Preprocessed,K,0.5098039215686274,0.4088793412101683,0.4329310671637076,7.23,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.7
Preprocessed,K,0.6470588235294118,0.6454545454545454,0.6459893048128342,7.22,0.5,0.01,3,50,0.3,1.0,1.0,0.5,0.8
Preprocessed,K,0.4117647058823529,0.32732414280664546,0.34657850414821284,7.13,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.6
Preprocessed,K,0.5098039215686274,0.4088793412101683,0.4329310671637076,7.13,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.7
Preprocessed,K,0.5098039215686274,0.40354609929078017,0.42728410513141424,7.05,0.5,0.01,3,50,0.3,1.0,5.0,0.5,0.8
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,29.17,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,29.35,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,113.45,0.5,0.01,3,100,0.1,0.1,1.0,0.5,0.8
Preprocessed,K,0.6862745098039216,0.6903110006558283,0.6862927836558669,29.19,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,29.62,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.7
Preprocessed,K,0.7843137254901961,0.7888888888888889,0.7843137254901961,30.02,0.5,0.01,3,100,0.1,0.1,5.0,0.5,0.8
Preprocessed,K,0.7647058823529411,0.7684587813620073,0.764326375711575,29.71,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.6
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,29.63,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,30.08,0.5,0.01,3,100,0.1,1.0,1.0,0.5,0.8
Preprocessed,K,0.6666666666666666,0.6726495726495726,0.6659987071751777,29.86,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.6
Preprocessed,K,0.7450980392156863,0.7513375444409927,0.7468523290024305,29.3,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.7
Preprocessed,K,0.7647058823529411,0.7774114774114773,0.7685197155785392,29.35,0.5,0.01,3,100,0.1,1.0,5.0,0.5,0.8
Preprocessed,K,0.7647058823529411,0.7684587813620073,0.764326375711575,26.75,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7869047619047619,0.7817226890756304,26.62,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,26.88,0.5,0.01,3,100,0.3,0.1,1.0,0.5,0.8
Preprocessed,K,0.6666666666666666,0.6726495726495726,0.6659987071751777,26.92,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,26.81,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.814028314028314,0.807290483761072,26.61,0.5,0.01,3,100,0.3,0.1,5.0,0.5,0.8
Preprocessed,K,0.7254901960784313,0.7296296296296297,0.7254901960784313,26.45,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.6
Preprocessed,K,0.7843137254901961,0.7889059566478922,0.7821812596006144,26.79,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.7
Preprocessed,K,0.803921568627451,0.8084826762246117,0.802909550917141,26.8,0.5,0.01,3,100,0.3,1.0,1.0,0.5,0.8
Preprocessed,K,0.6470588235294118,0.6528964862298196,0.6477291771409418,26.6,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.6
Preprocessed,K,0.7254901960784313,0.7316903369534948,0.7285124576146248,26.49,0.5,0.01,3,100,0.3,1.0,5.0,0.5,0.7
